id,activity,athlete,lap_index,split,start_index,end_index,moving_time,start_date_local,distance,average_speed,max_speed,total_elevation_gain,average_cadence,average_watts,average_heartrate,max_heartrate,pace_zone,Z1,Z2,Z3,Z4,Z5,resource_state,name,elapsed_time,start_date,device_watts
29528053384,8716689575,98364076,9,9,1571,1580,10,2023-03-15T07:02:58Z,48.59,4.86,5.726,0.0,96.7,478.2,151.6,153.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
29528053385,8716689575,98364076,10,10,1581,1700,120,2023-03-15T07:03:08Z,301.17,2.51,5.674,0.0,84.5,305.5,153.6,157.0,1.0,301.17,0.0,0.0,0.0,0.0,,,,,
29528053386,8716689575,98364076,11,11,1701,1710,10,2023-03-15T07:05:08Z,58.19,5.82,6.738,0.0,104.3,564.7,149.7,151.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
29528053388,8716689575,98364076,12,12,1711,1830,120,2023-03-15T07:05:18Z,299.68,2.5,6.374,0.0,84.3,308.6,150.3,155.0,1.0,299.68,0.0,0.0,0.0,0.0,,,,,
29528053393,8716689575,98364076,13,13,1831,2130,300,2023-03-15T07:07:18Z,766.8,2.56,3.388,0.0,83.9,308.5,150.2,154.0,1.0,766.8,0.0,0.0,0.0,0.0,,,,,
29528053395,8716689575,98364076,14,14,2131,2140,10,2023-03-15T07:12:18Z,56.64,5.66,6.558,0.0,99.6,568.4,154.6,155.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
29528053401,8716689575,98364076,15,15,2141,2260,120,2023-03-15T07:12:28Z,280.98,2.34,6.466,0.0,83.1,296.4,150.7,153.0,1.0,280.98,0.0,0.0,0.0,0.0,,,,,
29528053406,8716689575,98364076,16,16,2261,2270,10,2023-03-15T07:14:32Z,64.12,6.41,7.448,0.0,104.6,754.1,150.6,152.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
29528053408,8716689575,98364076,17,17,2271,2287,16,2023-03-15T07:14:42Z,40.96,2.56,5.994,0.0,89.8,339.4,146.3,148.0,1.0,40.96,0.0,0.0,0.0,0.0,,,,,
29528053411,8716689575,98364076,18,18,2288,2677,390,2023-03-15T07:14:59Z,1000.0,2.56,3.254,4.8,84.1,314.0,150.5,162.0,1.0,1000.0,0.0,0.0,0.0,0.0,,,,,
29528053412,8716689575,98364076,19,19,2678,2752,209,2023-03-15T07:21:29Z,511.44,2.45,2.862,22.0,84.4,391.1,161.0,166.0,1.0,511.44,0.0,0.0,0.0,0.0,,,,,
29528053413,8716689575,98364076,20,20,2752,2752,104,2023-03-15T07:24:59Z,273.52,2.63,3.036,13.0,85.2,411.6,162.3,167.0,2.0,0.0,273.52,0.0,0.0,0.0,,,,,
29505619068,8711058564,98364076,1,1,0,338,401,2023-03-14T06:32:42Z,1000.0,2.49,3.79,0.0,85.0,272.2,119.5,131.0,1.0,1000.0,0.0,0.0,0.0,0.0,,,,,
29505619070,8711058564,98364076,2,2,339,727,388,2023-03-14T06:39:25Z,1000.0,2.58,3.462,2.6,84.8,304.4,140.0,150.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29505619074,8711058564,98364076,3,3,728,1112,384,2023-03-14T06:46:16Z,1000.0,2.6,3.332,6.8,84.9,315.9,151.3,154.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29505619078,8711058564,98364076,4,4,1113,1501,388,2023-03-14T06:52:41Z,1000.0,2.58,3.328,11.6,84.1,340.2,154.8,163.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29505619082,8711058564,98364076,5,5,1502,1884,383,2023-03-14T06:59:10Z,1000.0,2.61,3.1,3.8,84.0,314.7,153.1,159.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29505619087,8711058564,98364076,6,6,1885,2268,383,2023-03-14T07:05:33Z,1000.0,2.61,2.998,0.0,83.3,321.0,156.3,164.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29505619094,8711058564,98364076,7,7,2269,2572,369,2023-03-14T07:11:57Z,918.76,2.49,3.08,41.0,84.0,387.6,166.9,177.0,1.0,918.76,0.0,0.0,0.0,0.0,,,,,
29316188988,8663198872,98364076,1,1,0,248,296,2023-03-05T10:08:24Z,1000.0,3.38,4.448,2.8,88.1,409.9,117.9,141.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29316189012,8663198872,98364076,2,2,249,559,311,2023-03-05T10:13:22Z,1000.0,3.22,3.838,3.4,87.2,386.3,134.5,142.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189039,8663198872,98364076,3,3,560,869,309,2023-03-05T10:18:33Z,1000.0,3.24,3.768,2.0,88.2,390.0,140.1,144.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189059,8663198872,98364076,4,4,870,1186,316,2023-03-05T10:23:43Z,1000.0,3.16,7.892,9.0,88.5,422.1,142.5,148.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189075,8663198872,98364076,5,5,1187,1490,304,2023-03-05T10:29:00Z,1000.0,3.29,4.074,8.2,88.6,409.8,147.5,153.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189101,8663198872,98364076,6,6,1491,1795,304,2023-03-05T10:34:04Z,1000.0,3.29,3.856,0.0,87.9,393.2,137.7,142.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189126,8663198872,98364076,7,7,1796,2107,312,2023-03-05T10:39:09Z,1000.0,3.21,4.076,6.2,88.3,399.7,140.6,145.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189165,8663198872,98364076,8,8,2108,2416,308,2023-03-05T10:44:21Z,1000.0,3.25,4.144,8.6,88.2,403.9,148.3,158.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189184,8663198872,98364076,9,9,2417,2720,304,2023-03-05T10:49:30Z,1000.0,3.29,3.642,7.0,88.4,410.9,149.5,154.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189199,8663198872,98364076,10,10,2721,3013,292,2023-03-05T10:54:34Z,1000.0,3.42,3.744,2.8,89.1,404.7,153.0,164.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29316189217,8663198872,98364076,11,11,3014,3308,295,2023-03-05T10:59:27Z,1000.0,3.39,3.778,0.0,88.9,403.3,151.9,163.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29316189232,8663198872,98364076,12,12,3309,3609,300,2023-03-05T11:04:22Z,1000.0,3.33,3.748,4.0,89.2,410.3,149.6,154.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29316189245,8663198872,98364076,13,13,3610,3913,304,2023-03-05T11:09:23Z,1000.0,3.29,3.738,6.8,89.3,400.8,158.6,186.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189266,8663198872,98364076,14,14,3914,4218,305,2023-03-05T11:14:27Z,1000.0,3.28,3.612,0.0,89.0,390.2,185.2,188.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189283,8663198872,98364076,15,15,4219,4536,317,2023-03-05T11:19:32Z,1000.0,3.15,3.756,5.8,88.3,382.4,184.4,189.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189295,8663198872,98364076,16,16,4537,4864,327,2023-03-05T11:24:50Z,1000.0,3.06,3.79,8.2,88.0,364.3,182.6,187.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189305,8663198872,98364076,17,17,4865,5185,321,2023-03-05T11:30:18Z,1000.0,3.12,6.216,2.4,88.7,379.9,182.5,187.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189311,8663198872,98364076,18,18,5186,5521,335,2023-03-05T11:35:39Z,1000.0,2.99,3.866,5.2,87.8,366.6,182.9,187.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189321,8663198872,98364076,19,19,5522,5896,375,2023-03-05T11:41:15Z,1000.0,2.67,7.096,12.8,85.2,336.7,180.9,186.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29316189333,8663198872,98364076,20,20,5897,6236,340,2023-03-05T11:47:30Z,1000.0,2.94,4.226,5.0,87.5,362.4,182.4,186.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29316189343,8663198872,98364076,21,21,6237,6554,317,2023-03-05T11:53:10Z,1000.0,3.15,4.672,4.8,88.6,381.8,181.3,187.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29316189346,8663198872,98364076,22,22,6555,6571,45,2023-03-05T11:58:28Z,166.4,3.7,4.526,0.0,92.1,450.2,176.0,178.0,5.0,0.0,0.0,0.0,0.0,166.4,,,,,
29245030276,8645832839,98364076,1,1,0,315,372,2023-03-02T07:31:17Z,1000.0,2.69,4.256,0.0,85.1,293.1,120.9,129.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29245030277,8645832839,98364076,2,2,316,704,387,2023-03-02T07:37:30Z,1000.0,2.58,3.638,7.2,84.6,322.0,132.7,156.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29245030279,8645832839,98364076,3,3,705,1087,382,2023-03-02T07:45:05Z,1000.0,2.62,3.426,3.8,84.7,315.2,146.6,154.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29245030281,8645832839,98364076,4,4,1088,1143,56,2023-03-02T07:51:28Z,148.97,2.66,3.142,0.0,85.4,310.6,146.9,148.0,2.0,0.0,148.97,0.0,0.0,0.0,,,,,
29245030282,8645832839,98364076,5,5,1144,1443,299,2023-03-02T07:52:24Z,1000.0,3.34,4.394,0.0,89.1,396.7,153.1,159.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29245030283,8645832839,98364076,6,6,1444,1503,60,2023-03-02T07:57:24Z,194.28,3.24,4.13,0.0,88.8,387.0,152.7,159.0,3.0,0.0,0.0,194.28,0.0,0.0,,,,,
29245030285,8645832839,98364076,7,7,1504,1683,180,2023-03-02T07:58:24Z,450.54,2.5,3.76,0.0,85.0,304.6,149.9,164.0,1.0,450.54,0.0,0.0,0.0,0.0,,,,,
29245030287,8645832839,98364076,8,8,1684,1988,304,2023-03-02T08:01:24Z,1000.0,3.29,4.654,11.8,89.0,417.0,166.7,172.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29245030288,8645832839,98364076,9,9,1989,2043,55,2023-03-02T08:06:29Z,171.86,3.12,3.832,0.0,87.7,381.4,171.2,173.0,3.0,0.0,0.0,171.86,0.0,0.0,,,,,
29245030289,8645832839,98364076,10,10,2044,2223,180,2023-03-02T08:07:24Z,453.65,2.52,3.006,0.0,85.0,295.4,147.7,168.0,1.0,453.65,0.0,0.0,0.0,0.0,,,,,
29245030290,8645832839,98364076,11,11,2224,2523,299,2023-03-02T08:10:24Z,1000.0,3.34,4.166,0.0,89.1,394.2,166.6,174.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29245030292,8645832839,98364076,12,12,2524,2583,60,2023-03-02T08:15:24Z,203.01,3.38,3.81,0.0,89.1,399.8,172.9,175.0,4.0,0.0,0.0,0.0,203.01,0.0,,,,,
29245030295,8645832839,98364076,13,13,2584,2763,180,2023-03-02T08:16:24Z,279.23,1.55,3.43,0.0,63.2,164.1,133.1,175.0,1.0,279.23,0.0,0.0,0.0,0.0,,,,,
29245030299,8645832839,98364076,14,14,2764,3148,382,2023-03-02T08:19:24Z,1000.0,2.62,3.128,10.6,86.6,325.5,149.9,161.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29245030303,8645832839,98364076,15,15,3149,3303,217,2023-03-02T08:25:59Z,555.64,2.56,3.586,25.8,86.9,401.9,165.4,175.0,1.0,555.64,0.0,0.0,0.0,0.0,,,,,
29245030305,8645832839,98364076,16,16,3303,3303,3,2023-03-02T08:29:36Z,11.83,3.94,3.06,0.0,88.3,488.3,175.0,175.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
29181532838,8629400476,98364076,1,1,0,326,387,2023-02-27T07:12:36Z,1000.0,2.58,3.42,0.0,85.7,303.1,119.9,136.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29181532840,8629400476,98364076,2,2,327,710,383,2023-02-27T07:19:05Z,1000.0,2.61,3.19,6.6,84.5,336.8,144.5,154.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29181532843,8629400476,98364076,3,3,711,1088,377,2023-02-27T07:26:32Z,1000.0,2.65,3.096,5.4,84.6,346.7,150.1,155.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29181532844,8629400476,98364076,4,4,1089,1138,50,2023-02-27T07:32:50Z,131.65,2.63,2.93,0.0,84.5,348.2,147.7,149.0,2.0,0.0,131.65,0.0,0.0,0.0,,,,,
29181532845,8629400476,98364076,5,5,1139,1444,305,2023-02-27T07:33:40Z,1000.0,3.28,4.102,0.0,88.8,386.8,162.3,166.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29181532850,8629400476,98364076,6,6,1445,1748,303,2023-02-27T07:38:46Z,1000.0,3.3,3.964,2.0,89.1,388.7,166.4,171.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29181532854,8629400476,98364076,7,7,1749,2038,290,2023-02-27T07:43:50Z,945.77,3.26,3.712,11.0,89.6,437.9,170.3,175.0,3.0,0.0,0.0,945.77,0.0,0.0,,,,,
29181532858,8629400476,98364076,8,8,2039,2128,90,2023-02-27T07:48:40Z,160.37,1.78,3.194,0.0,69.8,212.0,139.6,166.0,1.0,160.37,0.0,0.0,0.0,0.0,,,,,
29181532863,8629400476,98364076,9,9,2129,2423,295,2023-02-27T07:50:10Z,1000.0,3.39,4.084,0.0,89.9,409.0,166.9,173.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29181532865,8629400476,98364076,10,10,2424,2721,297,2023-02-27T07:55:05Z,1000.0,3.37,3.896,0.0,90.1,393.0,171.9,174.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29181532866,8629400476,98364076,11,11,2722,3020,299,2023-02-27T08:00:03Z,1000.0,3.34,3.926,13.0,91.0,439.9,174.1,177.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29181532868,8629400476,98364076,12,12,3021,3028,8,2023-02-27T08:05:02Z,27.95,3.49,3.748,0.0,92.4,440.6,176.0,176.0,4.0,0.0,0.0,0.0,27.95,0.0,,,,,
29181532869,8629400476,98364076,13,13,3029,3118,90,2023-02-27T08:05:10Z,157.2,1.75,2.974,0.0,68.5,204.5,157.0,176.0,1.0,157.2,0.0,0.0,0.0,0.0,,,,,
29181532871,8629400476,98364076,14,14,3119,3409,290,2023-02-27T08:06:40Z,1000.0,3.45,4.05,0.0,90.9,422.4,167.8,175.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29181532872,8629400476,98364076,15,15,3410,3707,297,2023-02-27T08:11:31Z,1000.0,3.37,3.928,0.0,91.0,389.7,173.0,175.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29181532873,8629400476,98364076,16,16,3708,4003,296,2023-02-27T08:16:29Z,1000.0,3.38,4.174,4.0,91.7,409.1,174.8,178.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29181532874,8629400476,98364076,17,17,4004,4018,15,2023-02-27T08:21:25Z,47.43,3.16,3.476,0.0,91.1,460.8,173.7,174.0,3.0,0.0,0.0,47.43,0.0,0.0,,,,,
29181532876,8629400476,98364076,18,18,4019,4108,90,2023-02-27T08:21:40Z,120.87,1.34,2.566,0.0,63.3,139.7,151.5,175.0,1.0,120.87,0.0,0.0,0.0,0.0,,,,,
29181532879,8629400476,98364076,19,19,4109,4509,399,2023-02-27T08:23:10Z,1000.0,2.51,3.48,13.8,84.9,310.0,149.0,161.0,1.0,1000.0,0.0,0.0,0.0,0.0,,,,,
29181532880,8629400476,98364076,20,20,4510,4648,200,2023-02-27T08:30:14Z,490.2,2.45,3.086,25.2,86.4,401.2,166.6,171.0,1.0,490.2,0.0,0.0,0.0,0.0,,,,,
29181532881,8629400476,98364076,21,21,4648,4648,7,2023-02-27T08:33:35Z,14.85,2.12,2.212,0.0,79.0,259.6,168.0,169.0,1.0,14.85,0.0,0.0,0.0,0.0,,,,,
29134378410,8618266738,98364076,1,1,0,303,363,2023-02-25T09:14:49Z,1000.0,2.75,4.068,0.0,86.1,315.2,133.5,145.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378418,8618266738,98364076,2,2,304,684,379,2023-02-25T09:20:54Z,1000.0,2.64,3.152,5.8,85.3,326.9,143.3,153.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378431,8618266738,98364076,3,3,685,1092,408,2023-02-25T09:27:37Z,1000.0,2.45,3.246,14.6,83.2,334.4,147.1,154.0,1.0,1000.0,0.0,0.0,0.0,0.0,,,,,
29134378438,8618266738,98364076,4,4,1093,1481,388,2023-02-25T09:34:25Z,1000.0,2.58,3.062,0.0,84.0,331.7,146.0,149.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378442,8618266738,98364076,5,5,1482,1863,381,2023-02-25T09:40:54Z,1000.0,2.62,3.398,0.0,84.3,332.4,148.8,153.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378448,8618266738,98364076,6,6,1864,2244,381,2023-02-25T09:47:16Z,1000.0,2.62,3.706,4.6,83.7,327.9,150.8,158.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378455,8618266738,98364076,7,7,2245,2632,387,2023-02-25T09:53:37Z,1000.0,2.58,3.11,3.4,83.6,320.8,152.4,155.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378467,8618266738,98364076,8,8,2633,3018,386,2023-02-25T10:00:05Z,1000.0,2.59,3.122,0.0,83.5,330.8,149.4,152.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378479,8618266738,98364076,9,9,3019,3400,382,2023-02-25T10:06:31Z,1000.0,2.62,3.064,6.4,83.4,328.8,154.4,159.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378488,8618266738,98364076,10,10,3401,3775,374,2023-02-25T10:12:53Z,1000.0,2.67,3.132,0.0,84.2,332.4,154.2,157.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378497,8618266738,98364076,11,11,3776,4147,372,2023-02-25T10:19:08Z,1000.0,2.69,3.128,3.4,84.6,341.3,154.6,159.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378507,8618266738,98364076,12,12,4148,4440,293,2023-02-25T10:25:20Z,770.73,2.63,3.084,4.4,84.3,327.0,156.9,159.0,2.0,0.0,770.73,0.0,0.0,0.0,,,,,
29134378518,8618266738,98364076,13,13,4441,4810,369,2023-02-25T10:30:13Z,1000.0,2.71,3.164,0.0,84.9,321.7,154.3,159.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378532,8618266738,98364076,14,14,4811,5177,366,2023-02-25T10:36:23Z,1000.0,2.73,3.282,0.0,85.2,314.2,149.8,153.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378547,8618266738,98364076,15,15,5178,5541,363,2023-02-25T10:42:30Z,1000.0,2.75,3.446,0.0,85.8,332.3,156.6,159.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29134378575,8618266738,98364076,16,16,5542,5812,400,2023-02-25T10:48:34Z,953.44,2.38,3.416,2.2,80.1,292.9,150.0,160.0,1.0,953.44,0.0,0.0,0.0,0.0,,,,,
29091952735,8607640646,98364076,1,1,0,330,394,2023-02-23T06:15:07Z,1000.0,2.54,4.564,0.0,84.4,274.6,127.5,141.0,1.0,1000.0,0.0,0.0,0.0,0.0,,,,,
29091952739,8607640646,98364076,2,2,331,732,399,2023-02-23T06:21:43Z,1000.0,2.51,2.848,6.4,84.6,309.4,139.9,154.0,1.0,1000.0,0.0,0.0,0.0,0.0,,,,,
29091952741,8607640646,98364076,3,3,733,1126,393,2023-02-23T06:28:51Z,1000.0,2.54,3.018,3.6,83.9,309.9,145.7,155.0,1.0,1000.0,0.0,0.0,0.0,0.0,,,,,
29091952743,8607640646,98364076,4,4,1127,1138,11,2023-02-23T06:35:25Z,30.86,2.81,2.69,0.0,84.3,308.3,144.0,144.0,2.0,0.0,30.86,0.0,0.0,0.0,,,,,
29091952745,8607640646,98364076,5,5,1139,1433,295,2023-02-23T06:35:37Z,1000.0,3.39,4.328,0.0,89.0,399.3,163.9,172.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29091952746,8607640646,98364076,6,6,1434,1618,184,2023-02-23T06:40:32Z,605.4,3.29,3.84,0.0,88.9,396.7,168.5,171.0,3.0,0.0,0.0,605.4,0.0,0.0,,,,,
29091952747,8607640646,98364076,7,7,1619,1708,90,2023-02-23T06:43:37Z,198.93,2.21,3.144,0.0,79.8,273.3,156.9,169.0,1.0,198.93,0.0,0.0,0.0,0.0,,,,,
29091952749,8607640646,98364076,8,8,1709,2010,302,2023-02-23T06:45:07Z,1000.0,3.31,4.318,11.2,89.2,418.7,168.7,175.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29091952751,8607640646,98364076,9,9,2011,2188,177,2023-02-23T06:50:09Z,576.49,3.26,3.842,0.0,88.5,372.6,167.4,175.0,3.0,0.0,0.0,576.49,0.0,0.0,,,,,
29091952752,8607640646,98364076,10,10,2189,2278,90,2023-02-23T06:53:07Z,211.18,2.35,3.076,0.0,84.0,298.0,157.8,169.0,1.0,211.18,0.0,0.0,0.0,0.0,,,,,
29091952755,8607640646,98364076,11,11,2279,2574,295,2023-02-23T06:54:37Z,1000.0,3.39,4.062,0.0,89.4,393.9,168.4,172.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29091952757,8607640646,98364076,12,12,2575,2758,184,2023-02-23T06:59:33Z,604.46,3.29,3.75,0.0,89.2,394.0,170.1,171.0,3.0,0.0,0.0,604.46,0.0,0.0,,,,,
29091952759,8607640646,98364076,13,13,2759,2848,90,2023-02-23T07:02:37Z,165.98,1.84,3.266,0.0,71.3,206.2,155.2,170.0,1.0,165.98,0.0,0.0,0.0,0.0,,,,,
29091952763,8607640646,98364076,14,14,2849,3151,303,2023-02-23T07:04:07Z,1000.0,3.3,4.014,11.6,89.0,424.9,170.3,174.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29091952764,8607640646,98364076,15,15,3152,3328,176,2023-02-23T07:09:10Z,583.47,3.32,3.842,0.0,88.4,374.0,169.3,174.0,3.0,0.0,0.0,583.47,0.0,0.0,,,,,
29091952765,8607640646,98364076,16,16,3329,3418,90,2023-02-23T07:12:07Z,151.42,1.68,3.05,0.0,68.0,177.0,148.8,169.0,1.0,151.42,0.0,0.0,0.0,0.0,,,,,
29091952766,8607640646,98364076,17,17,3419,3716,298,2023-02-23T07:13:37Z,1000.0,3.36,3.854,2.2,89.4,397.0,168.1,176.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29091952771,8607640646,98364076,18,18,3717,3898,181,2023-02-23T07:18:35Z,601.86,3.33,3.936,0.0,89.0,397.4,172.3,177.0,4.0,0.0,0.0,0.0,601.86,0.0,,,,,
29091952774,8607640646,98364076,19,19,3899,3988,90,2023-02-23T07:21:37Z,128.89,1.43,3.544,0.0,63.5,162.0,151.4,173.0,1.0,128.89,0.0,0.0,0.0,0.0,,,,,
29091952780,8607640646,98364076,20,20,3989,4392,404,2023-02-23T07:23:07Z,1000.0,2.48,3.058,10.0,84.2,314.4,151.3,164.0,1.0,1000.0,0.0,0.0,0.0,0.0,,,,,
29091952787,8607640646,98364076,21,21,4393,4521,195,2023-02-23T07:29:51Z,483.67,2.48,2.878,27.4,85.4,406.3,164.5,168.0,1.0,483.67,0.0,0.0,0.0,0.0,,,,,
29091952789,8607640646,98364076,22,22,4521,4521,3,2023-02-23T07:33:07Z,9.93,3.31,2.586,0.0,86.5,408.0,168.0,168.0,3.0,0.0,0.0,9.93,0.0,0.0,,,,,
29035148694,8593179415,98364076,1,1,0,300,387,2023-02-20T15:26:39Z,1000.0,2.58,3.37,2.8,84.9,322.7,132.1,148.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29035148699,8593179415,98364076,2,2,301,675,375,2023-02-20T15:34:04Z,1000.0,2.67,3.076,2.4,85.6,331.2,149.5,154.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29035148707,8593179415,98364076,3,3,676,1048,373,2023-02-20T15:40:19Z,1000.0,2.68,3.096,0.0,85.6,321.1,151.7,157.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29035148712,8593179415,98364076,4,4,1049,1112,63,2023-02-20T15:46:32Z,173.88,2.76,3.458,0.0,85.6,321.7,156.6,158.0,2.0,0.0,173.88,0.0,0.0,0.0,,,,,
29035148717,8593179415,98364076,5,5,1113,1419,307,2023-02-20T15:47:36Z,1000.0,3.26,3.638,0.0,88.3,384.2,167.5,172.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29035148725,8593179415,98364076,6,6,1420,1723,303,2023-02-20T15:52:43Z,1000.0,3.3,3.648,0.0,88.8,392.0,171.0,173.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29035148731,8593179415,98364076,7,7,1724,2028,305,2023-02-20T15:57:47Z,1000.0,3.28,3.692,0.0,89.0,394.4,173.8,179.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29035148736,8593179415,98364076,8,8,2029,2327,298,2023-02-20T16:02:52Z,1000.0,3.36,3.708,0.0,89.0,404.6,175.7,180.0,4.0,0.0,0.0,0.0,1000.0,0.0,,,,,
29035148742,8593179415,98364076,9,9,2328,2612,284,2023-02-20T16:07:51Z,946.93,3.33,3.71,3.4,88.9,406.2,177.3,180.0,4.0,0.0,0.0,0.0,946.93,0.0,,,,,
29035148745,8593179415,98364076,10,10,2613,2912,300,2023-02-20T16:12:36Z,753.17,2.51,3.426,2.2,84.6,310.8,167.1,181.0,1.0,753.17,0.0,0.0,0.0,0.0,,,,,
29035148747,8593179415,98364076,11,11,2913,3218,305,2023-02-20T16:17:36Z,1000.0,3.28,3.848,3.6,88.8,387.7,175.0,180.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29035148757,8593179415,98364076,12,12,3219,3521,303,2023-02-20T16:22:42Z,1000.0,3.3,3.606,0.0,89.2,394.0,178.0,182.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29035148768,8593179415,98364076,13,13,3522,3827,306,2023-02-20T16:27:45Z,1000.0,3.27,4.198,0.0,89.3,393.8,178.6,181.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29035148778,8593179415,98364076,14,14,3828,4130,302,2023-02-20T16:32:51Z,1000.0,3.31,4.176,0.0,89.8,397.2,179.1,181.0,3.0,0.0,0.0,1000.0,0.0,0.0,,,,,
29035148787,8593179415,98364076,15,15,4131,4412,282,2023-02-20T16:37:54Z,923.98,3.28,4.34,3.0,89.7,403.6,180.1,182.0,3.0,0.0,0.0,923.98,0.0,0.0,,,,,
29035148801,8593179415,98364076,16,16,4413,4713,300,2023-02-20T16:42:36Z,703.81,2.35,3.198,2.0,81.9,284.3,162.6,181.0,1.0,703.81,0.0,0.0,0.0,0.0,,,,,
29035148819,8593179415,98364076,17,17,4714,5092,379,2023-02-20T16:48:04Z,1000.0,2.64,3.662,0.0,86.0,319.6,169.4,172.0,2.0,0.0,1000.0,0.0,0.0,0.0,,,,,
29035148826,8593179415,98364076,18,18,5093,5228,220,2023-02-20T16:54:23Z,541.92,2.46,3.166,0.0,86.1,309.2,164.2,169.0,1.0,541.92,0.0,0.0,0.0,0.0,,,,,
