,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,average_speed,max_speed,average_cadence,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
119,2,98364076,Footing actif ,7802.7,2676,2717,44.0,Run,Run,0.0,9472166328,2023-07-18T04:38:44Z,2023-07-18T06:38:44Z,(GMT+01:00) Europe/Paris,7200.0,,,,3,7,0,1,0,False,False,False,False,followers_only,False,g11245838,2.916,3.98,86.5,377.7,589.0,378.0,1010.7,True,True,152.4,175.0,True,True,76.6,29.0,10158609932.0,10158609932,garmin_ping_285022408497,False,1,0,False,58.0
120,2,98364076,Renforcement ,0.0,757,757,0.0,WeightTraining,WeightTraining,,9465851193,2023-07-17T04:56:17Z,2023-07-17T06:56:17Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,3,0,1,0,True,False,False,False,followers_only,False,,0.0,0.0,,,,,,,True,110.4,138.0,True,True,,,10151970870.0,10151970870,garmin_ping_284848651572,False,0,0,False,2.0
121,2,98364076,Footing EF,4926.3,1804,1804,47.0,Run,Run,0.0,9465820984,2023-07-17T04:16:37Z,2023-07-17T06:16:37Z,(GMT+01:00) Europe/Paris,7200.0,,,,2,6,0,1,0,False,False,False,False,followers_only,False,g12934713,2.731,6.66,84.9,360.6,568.0,362.0,650.5,True,True,142.3,165.0,True,True,78.8,32.0,10151938757.0,10151938757,garmin_ping_284846819758,False,1,0,False,21.0
122,2,98364076,Footing EF ,8280.1,3005,3005,20.0,Run,Run,0.0,9441741447,2023-07-13T06:03:01Z,2023-07-13T08:03:01Z,(GMT+01:00) Europe/Madrid,7200.0,,,,4,2,0,1,0,False,False,False,False,followers_only,False,g12934713,2.755,3.818,85.9,341.9,424.0,342.0,1027.4,True,True,152.7,164.0,True,True,20.6,2.0,10126445622.0,10126445622,garmin_ping_284217736702,False,3,0,False,72.0
123,2,98364076,Footing EF ,4258.8,1840,1840,10.0,Run,Run,0.0,9435371213,2023-07-12T06:23:22Z,2023-07-12T08:23:22Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,5,0,1,0,False,False,False,False,followers_only,False,g12934713,2.315,4.334,83.4,286.6,364.0,285.0,527.4,True,True,134.8,150.0,True,True,19.0,2.2,10119762783.0,10119762783,garmin_ping_284055475994,False,0,0,False,9.0
124,2,98364076,Footing EF ,5632.1,2137,2165,38.0,Run,Run,0.0,9422561389,2023-07-10T06:28:14Z,2023-07-10T08:28:14Z,(GMT+01:00) Europe/Madrid,7200.0,,,,2,6,0,1,0,False,False,False,False,followers_only,False,g12934713,2.636,7.07,84.2,323.4,710.0,325.0,691.2,True,True,157.5,179.0,True,True,27.8,4.4,10106276736.0,10106276736,garmin_ping_283726004226,False,0,0,False,62.0
125,2,98364076,Footing EF ,4958.8,1819,1819,34.0,Run,Run,0.0,9415879977,2023-07-09T06:25:00Z,2023-07-09T08:25:00Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,4,0,1,0,False,False,False,False,followers_only,False,g12934713,2.726,3.42,85.7,338.9,546.0,338.0,616.5,True,True,145.4,163.0,True,True,30.8,4.6,10099185738.0,10099185738,garmin_ping_283557161909,False,0,0,False,31.0
126,2,98364076,We run Paris : 10km du PSG (RP !!),10068.2,2848,2848,31.0,Run,Run,1.0,9372511323,2023-07-02T07:20:48Z,2023-07-02T09:20:48Z,(GMT+01:00) Europe/Paris,7200.0,,,,5,7,1,187,0,False,False,False,False,followers_only,False,g12358729,3.535,7.136,89.0,449.2,607.0,448.0,1279.4,True,True,182.5,194.0,True,True,46.6,30.4,10053401039.0,10053401039,garmin_ping_282429490682,False,4,0,False,187.0
127,2,98364076,Footing d'avant course (J-1),4840.2,1771,1771,41.0,Run,Run,0.0,9366252182,2023-07-01T07:29:48Z,2023-07-01T09:29:48Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,1,0,False,False,False,False,followers_only,False,g11245838,2.733,4.878,84.9,354.4,586.0,369.0,627.7,True,True,148.9,178.0,True,True,80.0,33.6,10046408409.0,10046408409,garmin_ping_282264615603,False,0,0,False,30.0
128,2,98364076,Morning Run,5285.3,1921,1934,48.0,Run,Run,,9348212529,2023-06-28T04:46:13Z,2023-06-28T06:46:13Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,5,0,1,0,False,False,False,False,followers_only,False,g12934713,2.751,4.702,85.9,346.1,550.0,359.0,664.8,True,True,145.3,174.0,True,True,80.8,34.6,10027247391.0,10027247391,garmin_ping_281772457913,False,0,0,False,28.0
129,2,98364076,Evening Run,4713.2,1820,1823,45.0,Run,Run,,9339085975,2023-06-26T17:03:46Z,2023-06-26T19:03:46Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,5,0,1,0,False,False,False,False,followers_only,False,g12934713,2.59,3.912,84.1,330.4,516.0,330.0,601.2,True,True,134.8,166.0,True,True,81.0,41.2,10017645354.0,10017645354,garmin_ping_281528487129,False,0,0,False,17.0
130,2,98364076,Dernière séance allure 10km S-1 (objectif 4:45),9485.1,3223,3510,16.0,Run,Run,0.0,9326779337,2023-06-24T15:47:42Z,2023-06-24T17:47:42Z,(GMT+01:00) Europe/Paris,7200.0,,,,2,4,0,1,0,False,False,False,False,followers_only,False,g12358729,2.943,4.52,86.9,384.2,709.0,378.0,1238.4,True,True,163.2,181.0,True,True,78.8,33.2,10004577979.0,10004577979,garmin_ping_281188159716,False,1,0,False,113.0
131,2,98364076,Morning Run,6327.4,2409,2458,44.0,Run,Run,,9311706146,2023-06-22T04:29:14Z,2023-06-22T06:29:14Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,1,0,False,False,False,False,followers_only,False,g12934713,2.627,3.438,84.7,331.3,461.0,330.0,798.1,True,True,143.0,162.0,True,True,79.4,33.2,9988645193.0,9988645193,garmin_ping_280783045925,False,0,0,False,31.0
132,2,98364076,Seance test allure 10km (objectif 4:45),11176.9,3780,3808,60.0,Run,Run,0.0,9298982545,2023-06-20T04:30:58Z,2023-06-20T06:30:58Z,(GMT+01:00) Europe/Paris,7200.0,,,,5,5,0,1,0,False,False,False,False,followers_only,False,g12358729,2.957,4.58,86.5,382.0,536.0,392.0,1444.0,True,True,160.3,183.0,True,True,78.4,30.4,9975223769.0,9975223769,garmin_ping_280451563394,False,1,0,False,121.0
133,2,98364076,Footing EF ,6293.8,2404,2412,56.0,Run,Run,0.0,9296309149,2023-06-19T04:33:39Z,2023-06-19T06:33:39Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,1,0,False,False,False,False,followers_only,False,g12934713,2.618,3.938,85.7,328.3,497.0,331.0,789.2,True,True,137.1,160.0,True,True,74.2,29.0,9972191159.0,9972191159,garmin_ping_280369682152,False,0,0,False,19.0
134,2,98364076,Afternoon Run,7550.4,2700,2751,46.0,Run,Run,0.0,9283801834,2023-06-17T15:51:00Z,2023-06-17T17:51:00Z,(GMT+01:00) Europe/Paris,7200.0,,,,3,5,0,1,0,False,False,False,False,followers_only,False,g11245838,2.796,4.018,84.9,347.5,582.0,349.0,938.2,True,True,152.9,175.0,True,True,72.4,28.6,9958894733.0,9958894733,garmin_ping_280015970482,False,1,0,False,63.0
135,2,98364076,Allure 10km (objectif 4:45),15358.9,5224,5462,37.0,Run,Run,0.0,9271786772,2023-06-15T15:52:46Z,2023-06-15T17:52:46Z,(GMT+01:00) Europe/Paris,7200.0,,,,4,8,0,1,0,False,False,False,False,followers_only,False,g12934713,2.94,4.566,85.8,379.7,532.0,385.0,1983.4,True,True,165.6,187.0,True,True,79.6,30.0,9946190634.0,9946190634,garmin_ping_279687043396,False,1,0,False,207.0
136,2,98364076,Footing EF,7108.0,2703,2821,46.0,Run,Run,0.0,9261924103,2023-06-14T04:29:29Z,2023-06-14T06:29:29Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,1,0,False,False,False,False,followers_only,False,g12934713,2.63,4.154,86.1,325.1,487.0,321.0,878.8,True,True,140.4,163.0,True,True,78.6,29.4,9935792067.0,9935792067,garmin_ping_279426634707,False,0,0,False,27.0
137,2,98364076,Travail allure 10km (objectif : 4:45),11008.9,3640,3851,53.0,Run,Run,0.0,9249434124,2023-06-12T04:29:29Z,2023-06-12T06:29:29Z,(GMT+01:00) Europe/Paris,7200.0,,,,10,6,0,1,0,False,False,False,False,followers_only,False,g12358729,3.024,4.38,88.1,382.3,509.0,386.0,1391.6,True,True,160.2,179.0,True,True,78.6,31.4,9922643396.0,9922643396,garmin_ping_279079663465,False,5,0,False,114.0
138,2,98364076,Footing EF ,6934.0,2706,2818,29.0,Run,Run,0.0,9239839391,2023-06-10T14:51:52Z,2023-06-10T16:51:52Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,1,0,False,False,False,False,followers_only,False,g12934713,2.562,3.866,85.1,340.4,504.0,336.0,921.2,True,True,148.8,170.0,True,True,77.4,29.6,9912439770.0,9912439770,garmin_ping_278812543206,False,0,0,False,51.0
139,2,98364076,Travail allure 10km (objectif : 4:45,10787.1,3837,3841,46.0,Run,Run,0.0,9225389835,2023-06-08T09:40:06Z,2023-06-08T11:40:06Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,4,0,1,0,False,False,False,False,followers_only,False,g12358729,2.811,5.284,85.4,364.0,531.0,381.0,1396.9,True,True,162.7,188.0,True,True,77.6,31.6,9897257275.0,9897257275,garmin_ping_278435336390,False,1,0,False,135.0
140,2,98364076,Footing EF ,6951.4,2703,2715,48.0,Run,Run,0.0,9218079500,2023-06-07T05:00:08Z,2023-06-07T07:00:08Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,1,0,False,False,False,False,followers_only,False,g11245838,2.572,3.658,85.3,319.7,508.0,322.0,864.2,True,True,142.3,165.0,True,True,74.8,29.2,9889496667.0,9889496667,garmin_ping_278236380722,False,0,0,False,30.0
141,2,98364076,Travail allure 10km (objectif : 4:45),11075.2,3870,3900,57.0,Run,Run,0.0,9205270716,2023-06-05T04:27:00Z,2023-06-05T06:27:00Z,(GMT+01:00) Europe/Paris,7200.0,,,,2,7,0,1,0,False,False,False,False,followers_only,False,g12358729,2.862,4.43,88.1,363.9,522.0,372.0,1408.3,True,True,153.8,175.0,True,True,79.6,29.2,9876042837.0,9876042837,garmin_ping_277885230313,False,1,0,False,88.0
142,2,98364076,Footing EF + lignes droites ,7994.0,3060,3069,34.0,Run,Run,0.0,9196203234,2023-06-03T16:53:03Z,2023-06-03T18:53:03Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,6,0,1,0,False,False,False,False,followers_only,False,g11245838,2.612,6.436,84.9,327.7,850.0,334.0,1002.7,True,True,149.2,179.0,True,True,78.0,28.2,9866391012.0,9866391012,garmin_ping_277637308362,False,0,0,False,57.0
143,2,98364076,Footing EF ,4739.1,1820,1820,46.0,Run,Run,0.0,9187084922,2023-06-02T09:34:31Z,2023-06-02T11:34:31Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,4,0,1,0,False,False,False,False,followers_only,False,g11245838,2.604,4.48,85.4,337.0,489.0,337.0,613.4,True,True,142.2,169.0,True,True,80.6,37.6,9856728827.0,9856728827,garmin_ping_277407988569,False,1,0,False,21.0
144,2,98364076,Allure 10km (objectif : 4:45),9897.8,3510,3530,49.0,Run,Run,0.0,9167138706,2023-05-30T04:30:11Z,2023-05-30T06:30:11Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,7,0,1,0,False,False,False,False,followers_only,False,g12934713,2.82,5.018,87.6,371.0,610.0,380.0,1302.2,True,True,151.9,174.0,True,True,80.0,28.6,9835725672.0,9835725672,garmin_ping_276860112534,False,0,0,False,74.0
145,2,98364076,Footing EF ,4820.6,1815,1876,21.0,Run,Run,0.0,9161599641,2023-05-29T08:09:43Z,2023-05-29T10:09:43Z,(GMT+01:00) Europe/Paris,7200.0,,,,7,5,0,1,0,False,False,False,False,followers_only,False,g12934713,2.656,5.012,86.5,327.7,536.0,320.0,594.7,True,True,144.8,158.0,True,True,55.2,32.0,9829843171.0,9829843171,garmin_ping_276716252881,False,0,0,False,28.0
146,2,98364076,Footing actif ,7874.5,2725,2765,34.0,Run,Run,0.0,9154657670,2023-05-28T07:48:21Z,2023-05-28T09:48:21Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,4,0,1,0,False,False,False,False,followers_only,False,g12934713,2.89,5.074,88.2,355.6,448.0,352.0,968.9,True,True,154.7,163.0,True,True,54.4,33.4,9822415509.0,9822415509,garmin_ping_276537504263,False,1,0,False,72.0
147,2,98364076,Séance seuil60 ,10649.8,3720,3809,35.0,Run,Run,0.0,9143040422,2023-05-26T09:27:54Z,2023-05-26T11:27:54Z,(GMT+01:00) Europe/Paris,7200.0,,,,3,4,0,1,0,False,False,False,False,followers_only,False,g12934713,2.863,4.08,87.3,371.8,507.0,375.0,1383.0,True,True,160.6,181.0,True,True,76.6,27.8,9809973229.0,9809973229,garmin_ping_276220044019,False,0,0,False,119.0
148,2,98364076,Footing EF ,7010.4,2778,2852,46.0,Run,Run,0.0,9129600381,2023-05-24T04:34:27Z,2023-05-24T06:34:27Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,5,0,1,0,False,False,False,False,followers_only,False,g11245838,2.524,3.632,86.1,314.3,482.0,313.0,873.2,True,True,142.0,164.0,True,True,75.0,28.2,9794171651.0,9794171651,garmin_ping_275856530668,False,0,0,False,30.0
149,2,98364076,Travail allure 10km (objectif : 4:45),13993.0,4770,4834,56.0,Run,Run,0.0,9117255016,2023-05-22T05:08:54Z,2023-05-22T07:08:54Z,(GMT+01:00) Europe/Paris,7200.0,,,,14,7,0,1,0,False,False,False,False,followers_only,False,g12358729,2.934,4.705,88.0,368.5,541.0,378.0,1757.5,True,True,162.8,183.0,True,True,77.4,27.4,9780281403.0,9780281403,garmin_ping_275524685910,False,7,0,False,174.0
150,2,98364076,Seuil60,9588.5,3300,3348,49.0,Run,Run,0.0,9106821067,2023-05-20T13:44:18Z,2023-05-20T15:44:18Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,1,0,False,False,False,False,followers_only,False,g12934713,2.906,4.132,86.9,381.8,545.0,388.0,1259.9,True,True,162.2,183.0,True,True,73.6,23.8,9769147218.0,9769147218,garmin_ping_275212072411,False,0,0,False,113.0
151,2,98364076,Footing EF ,7001.0,2738,2738,47.0,Run,Run,0.0,9098342333,2023-05-19T05:34:13Z,2023-05-19T07:34:13Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,1,0,False,False,False,False,followers_only,False,g11245838,2.557,3.834,86.1,320.6,499.0,325.0,877.8,True,True,144.9,170.0,True,True,76.2,30.0,9760166128.0,9760166128,garmin_ping_274965299986,False,0,0,False,44.0
152,2,98364076,Travail allure 10km (objectif : 4:45),12374.7,4381,4386,63.0,Run,Run,0.0,9085878269,2023-05-17T04:17:14Z,2023-05-17T06:17:14Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,6,0,1,0,False,False,False,False,followers_only,False,g12934713,2.825,4.946,87.2,358.4,585.0,373.0,1569.9,True,True,154.7,180.0,True,True,78.0,28.0,9747025957.0,9747025957,garmin_ping_274627248581,False,0,0,False,105.0
153,2,98364076,Footing EF ,7010.1,2706,2716,49.0,Run,Run,0.0,9079535849,2023-05-16T04:38:35Z,2023-05-16T06:38:35Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,5,0,1,0,False,False,False,False,followers_only,False,g11245838,2.591,5.37,85.6,342.3,584.0,345.0,926.3,True,True,136.4,169.0,True,True,78.6,29.2,9740328273.0,9740328273,garmin_ping_274456358868,False,0,0,False,26.0
154,2,98364076,Sortie Longue ,11125.3,4200,4269,58.0,Run,Run,0.0,9061913734,2023-05-13T07:56:59Z,2023-05-13T09:56:59Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,7,0,1,0,False,False,False,False,followers_only,False,g12934713,2.649,4.746,84.8,350.5,555.0,348.0,1471.9,True,True,153.9,175.0,True,True,77.2,26.8,9721563731.0,9721563731,garmin_ping_273976775868,False,0,0,False,103.0
155,2,98364076,Footing EF ,7039.7,2735,2750,43.0,Run,Run,0.0,9049868588,2023-05-11T04:33:50Z,2023-05-11T06:33:50Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,5,0,1,0,False,False,False,False,followers_only,False,g11245838,2.574,3.978,85.8,333.6,514.0,334.0,912.3,True,True,141.9,168.0,True,True,76.8,29.4,9708859938.0,9708859938,garmin_ping_273626984313,False,0,0,False,29.0
156,2,98364076,Travail d'allure 10km (objectif 4:45),11483.6,3995,4005,50.0,Run,Run,0.0,9038627419,2023-05-09T09:33:56Z,2023-05-09T11:33:56Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,7,0,1,0,False,False,False,False,followers_only,False,g12358729,2.874,5.192,87.5,367.8,682.0,379.0,1469.3,True,True,157.6,177.0,True,True,78.2,26.4,9696938105.0,9696938105,garmin_ping_273328631721,False,0,0,False,113.0
157,2,98364076,Footing EF ,7531.4,2942,2992,30.0,Run,Run,0.0,9032294513,2023-05-08T08:42:42Z,2023-05-08T10:42:42Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,6,0,1,0,False,False,False,False,followers_only,False,g11245838,2.56,3.688,84.4,336.3,543.0,335.0,989.4,True,True,140.7,164.0,True,True,77.6,29.6,9690219750.0,9690219750,garmin_ping_273151674995,False,0,0,False,27.0
158,2,98364076,Séance Seuil60 ,8494.4,2834,2868,32.0,Run,Run,0.0,9019400530,2023-05-06T07:51:51Z,2023-05-06T09:51:51Z,(GMT+01:00) Europe/Paris,7200.0,,,,20,6,2,1,0,False,False,False,False,followers_only,False,g12934713,2.997,4.496,86.7,378.0,513.0,386.0,1071.3,True,True,159.5,183.0,True,True,76.2,28.4,9676485304.0,9676485304,garmin_ping_272812796254,False,17,0,False,86.0
159,2,98364076,Footing EF ,7055.7,2664,2749,45.0,Run,Run,0.0,9014225880,2023-05-05T09:32:21Z,2023-05-05T11:32:21Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,5,0,1,0,False,False,False,False,followers_only,False,g11245838,2.649,3.718,84.2,359.5,578.0,359.0,957.6,True,True,147.5,176.0,True,True,77.8,28.4,9671019327.0,9671019327,garmin_ping_272660785790,False,0,0,False,47.0
160,2,98364076,Seance VMA,7070.6,2518,2522,40.0,Run,Run,0.0,9000634144,2023-05-03T04:52:24Z,2023-05-03T06:52:24Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,6,0,1,0,False,False,False,False,followers_only,False,g12934713,2.808,5.022,84.9,367.7,621.0,376.0,925.8,True,True,159.2,184.0,True,True,77.2,28.8,9656673848.0,9656673848,garmin_ping_272293503560,False,0,0,False,77.0
161,2,98364076,Footing EF ,7069.2,2697,2700,44.0,Run,Run,0.0,8994443452,2023-05-02T04:42:11Z,2023-05-02T06:42:11Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,5,0,1,0,False,False,False,False,followers_only,False,g11245838,2.621,3.994,85.1,338.3,532.0,343.0,912.3,True,True,146.2,171.0,True,True,78.2,27.2,9650136958.0,9650136958,garmin_ping_272121220736,False,0,0,False,43.0
162,2,98364076,Footing actif,7513.5,2661,2661,47.0,Run,Run,0.0,8981775626,2023-04-30T06:58:56Z,2023-04-30T08:58:56Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,5,0,1,0,False,False,False,False,followers_only,False,g11245838,2.824,4.692,85.6,366.1,561.0,369.0,974.2,True,True,151.9,174.0,True,True,67.4,22.0,9636626333.0,9636626333,garmin_ping_271793249950,False,0,0,False,61.0
163,2,98364076,Séance seuil60 ,9786.8,3367,3377,42.0,Run,Run,0.0,8970232254,2023-04-28T04:42:14Z,2023-04-28T06:42:14Z,(GMT+01:00) Europe/Paris,7200.0,,,,21,5,0,1,0,False,False,False,False,followers_only,False,g12934713,2.907,4.522,85.6,372.5,606.0,379.0,1254.3,True,True,159.6,179.0,True,True,78.6,27.8,9624362737.0,9624362737,garmin_ping_271455194764,False,6,0,False,102.0
164,2,98364076,Footing EF ,6985.0,2699,2720,46.0,Run,Run,0.0,8964370853,2023-04-27T04:38:22Z,2023-04-27T06:38:22Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,2,0,1,0,False,False,False,False,followers_only,False,g11245838,2.588,3.77,84.7,336.5,542.0,340.0,908.3,True,True,145.0,171.0,True,True,75.8,26.2,9618155232.0,9618155232,garmin_ping_271289664245,False,0,0,False,39.0
165,2,98364076,Seance VMA,7481.9,2696,2704,42.0,Run,Run,0.0,8952993804,2023-04-25T08:33:56Z,2023-04-25T10:33:56Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,5,0,1,0,False,False,False,False,followers_only,False,g12934713,2.775,5.396,83.3,370.8,661.0,378.0,999.8,True,True,155.5,181.0,True,True,67.6,20.6,9606137283.0,9606137283,garmin_ping_270985972918,False,0,0,False,70.0
166,2,98364076,Sortie de vacances avec variations d'allure ,7802.9,2822,2822,45.0,Run,Run,0.0,8926871107,2023-04-20T18:37:13Z,2023-04-20T17:37:13Z,(GMT-01:00) Atlantic/Cape_Verde,-3600.0,,,,6,7,0,1,0,False,False,False,False,followers_only,False,g11245838,2.765,4.578,84.9,378.2,561.0,382.0,1067.2,True,True,162.3,179.0,True,True,29.8,20.6,9578157298.0,9578157298,garmin_ping_270239575957,False,2,0,False,97.0
167,2,98364076,Footing EF ,7142.9,2700,2700,0.0,Run,Run,3.0,8905563678,2023-04-17T09:03:25Z,2023-04-17T09:03:25Z,(GMT+00:00) GMT,0.0,,,,0,3,0,1,0,False,False,True,False,followers_only,False,g11245838,2.646,0.0,,,,,,,False,,,False,False,,,,,,False,0,0,False,
168,2,98364076,Séance seuil60,8673.7,3000,3084,48.0,Run,Run,0.0,8888404687,2023-04-14T10:04:37Z,2023-04-14T12:04:37Z,(GMT+01:00) Europe/Paris,7200.0,,,,3,4,0,1,0,False,False,False,False,followers_only,False,g12934713,2.891,4.456,86.7,387.8,568.0,393.0,1163.3,True,True,161.5,178.0,True,True,48.4,3.4,9537454172.0,9537454172,garmin_ping_269193203200,False,0,0,False,98.0
169,2,98364076,Morning Run,7013.9,2707,2777,50.0,Run,Run,,8881913607,2023-04-13T05:57:36Z,2023-04-13T07:57:36Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,6,0,1,0,False,False,False,False,followers_only,False,g12934713,2.591,3.716,83.9,347.4,513.0,349.0,940.5,True,True,149.9,173.0,True,True,84.2,35.6,9530563223.0,9530563223,garmin_ping_269007441074,False,0,0,False,53.0
170,2,98364076,Séance VMA ,7089.0,2576,2641,41.0,Run,Run,0.0,8869697354,2023-04-11T04:38:56Z,2023-04-11T06:38:56Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,6,0,1,0,False,False,False,False,followers_only,False,g12934713,2.752,5.196,85.3,373.3,676.0,380.0,961.6,True,True,155.1,184.0,True,True,83.0,33.6,9517118085.0,9517118085,garmin_ping_268668727658,False,0,0,False,66.0
171,2,98364076,Footing EF ,9511.7,3660,3733,57.0,Run,Run,0.0,8847065462,2023-04-07T09:55:49Z,2023-04-07T11:55:49Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,5,0,5,0,False,False,False,False,followers_only,False,g12934713,2.599,3.658,84.4,355.6,533.0,354.0,1301.6,True,True,148.3,170.0,True,True,83.0,37.0,9493179414.0,9493179414,garmin_ping_268061567317,False,0,0,False,68.0
172,2,98364076,Morning Run,6701.6,2713,2772,75.0,Run,Run,,8840504783,2023-04-06T04:40:42Z,2023-04-06T06:40:42Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,1,0,False,False,False,False,followers_only,False,g12934713,2.47,4.03,85.5,330.2,538.0,330.0,895.8,True,True,142.4,173.0,True,True,83.0,35.6,9486252377.0,9486252377,garmin_ping_267868217867,False,0,0,False,32.0
173,2,98364076,Séance VMA,6755.6,2470,2503,45.0,Run,Run,0.0,8828629753,2023-04-04T04:42:07Z,2023-04-04T06:42:07Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,6,0,1,0,False,False,False,False,followers_only,False,g12358729,2.735,5.546,86.7,363.2,677.0,368.0,897.2,True,True,152.6,182.0,True,True,83.0,36.0,9473788695.0,9473788695,garmin_ping_267545918362,False,0,0,False,54.0
174,2,98364076,Footing EF,6933.1,2699,2718,48.0,Run,Run,0.0,8823115064,2023-04-03T05:32:53Z,2023-04-03T07:32:53Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,1,0,False,False,False,False,followers_only,False,g11245838,2.569,3.554,85.5,337.7,520.0,338.0,911.4,True,True,144.3,164.0,True,True,83.0,36.4,9468018420.0,9468018420,garmin_ping_267387773491,False,0,0,False,36.0
175,2,98364076,Morning Run,7622.6,2707,2707,55.0,Run,Run,0.0,8817305898,2023-04-02T08:00:44Z,2023-04-02T10:00:44Z,(GMT+01:00) Europe/Paris,7200.0,,,,2,3,0,1,0,False,False,False,False,followers_only,False,g11245838,2.816,4.022,86.4,375.2,636.0,379.0,1015.6,True,True,157.7,178.0,True,True,83.0,32.6,9461856787.0,9461856787,garmin_ping_267238266207,False,0,0,False,77.0
176,2,98364076,"Footing EF avec série : 2 * (35""/25""/15"") entre 3:30 et 3:45min/km + 3' de recup)",7847.5,2985,3047,53.0,Run,Run,0.0,8808994730,2023-03-31T15:58:46Z,2023-03-31T17:58:46Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,1,0,False,False,False,False,followers_only,False,g12934713,2.629,7.166,84.0,370.7,782.0,375.0,1106.4,True,True,155.0,182.0,True,True,37.4,-10.0,9453104822.0,9453104822,garmin_ping_266977954358,False,0,0,False,76.0
177,2,98364076,Morning Run,6570.2,2591,2643,31.0,Run,Run,0.0,8789719799,2023-03-28T05:21:36Z,2023-03-28T07:21:36Z,(GMT+01:00) Europe/Paris,7200.0,,,,4,5,0,1,0,False,False,False,False,followers_only,False,g12934713,2.536,7.038,83.7,347.4,1054.0,353.0,900.1,True,True,147.4,181.0,True,True,83.4,38.0,9432821388.0,9432821388,garmin_ping_266433675838,False,1,0,False,44.0
178,2,98364076,Footing EF ,6941.1,2702,2702,49.0,Run,Run,0.0,8784171550,2023-03-27T04:28:31Z,2023-03-27T06:28:31Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,5,0,1,0,False,False,False,False,followers_only,False,g11245838,2.569,3.666,85.3,321.8,534.0,326.0,869.4,True,True,140.8,168.0,True,True,83.0,32.2,9427011435.0,9427011435,garmin_ping_266264125829,False,0,0,False,26.0
179,2,98364076,"Footing EF avec série : (15""/25""/35""/25""/15"" entre 3:30 et 4:00min/km + 3' de recup)",7491.6,2700,2700,38.0,Run,Run,0.0,8778786320,2023-03-26T08:23:02Z,2023-03-26T10:23:02Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,6,0,1,0,False,False,False,False,followers_only,False,g12934713,2.775,5.518,85.5,363.9,656.0,367.0,982.7,True,True,151.8,179.0,True,True,69.8,47.4,9421297514.0,9421297514,garmin_ping_266124674467,False,1,0,False,61.0
180,2,98364076,Footing EF ,7115.6,2700,2763,54.0,Run,Run,0.0,8772913455,2023-03-25T08:27:15Z,2023-03-25T09:27:15Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,6,0,1,0,False,False,False,False,followers_only,False,g11245838,2.635,4.764,85.1,328.2,484.0,329.0,886.1,True,True,145.6,170.0,True,True,77.4,28.4,9415026265.0,9415026265,garmin_ping_265962863960,False,0,0,False,43.0
